"Acc_Index","Vehicle_Reference","Vehicle_Type","Towing_and_Articulation","Vehicle_Manoeuvre","Vehicle_Location-Restricted_Lane","Junction_Location","Skidding_and_Overturning","Hit_Object_in_Carriageway","Vehicle_Leaving_Carriageway","Hit_Object_off_Carriageway","1st_Po_of_Impact","Was_Vehicle_Left_Hand_Drive?","Journey_Purpose_of_Driver","Sex_of_Driver","Age_of_Driver","Age_Band_of_Driver","Engine_Capacity_(CC)","Propulsion_Code","Age_of_Vehicle","Driver_IMD_Decile","Driver_Home_Area_Type","Vehicle_IMD_Decile"
"2012120086969","2","4","0","18","0","1","0","0","0","0","4","1","5","1","21","5","-1","-1","-1","10","1",""
"2012120087224","1","2","0","3","0","4","0","0","0","0","2","1","2","2","18","4","49","1","-1","7","3",""
"2012120087224","2","9","0","3","0","4","0","0","0","0","1","2","5","1","37","7","-1","-1","-1","-1","-1",""
"2012120088208","1","9","0","18","0","0","0","0","0","0","1","1","5","2","24","5","2171","2","9","7","1",""
"2012120088208","2","9","0","3","0","0","0","0","0","0","2","1","5","1","24","5","1199","1","10","-1","-1",""
"2012120088611","1","5","0","18","0","0","1","0","0","0","3","1","6","1","46","8","781","1","11","9","1",""
"2012120090396","1","1","0","18","0","2","0","0","0","0","3","1","6","1","63","9","-1","-1","-1","10","1",""
"2012120090396","2","9","0","9","0","6","0","0","0","0","1","1","6","1","54","8","1360","1","8","8","1",""
"2012120090827","1","9","0","18","0","0","0","0","0","0","1","1","5","2","22","5","1299","1","15","8","1",""
"2012120090827","2","1","0","18","4","0","0","0","0","0","2","1","2","1","62","9","-1","-1","-1","9","2",""
"2012120091301","1","19","0","18","0","0","0","0","0","0","4","1","1","1","51","8","2143","2","1","8","2",""
"2012120091624","1","1","0","7","0","2","0","0","0","0","0","1","1","2","45","7","-1","-1","-1","10","1",""
"2012120091840","1","9","0","7","0","2","0","0","0","0","1","1","1","2","45","7","998","1","5","6","1",""
"2012120091840","2","1","0","18","0","1","0","0","0","0","2","1","6","1","34","6","-1","-1","-1","9","1",""
"2012120092224","1","9","0","9","0","6","0","0","0","0","3","1","2","2","23","5","1242","1","11","7","1",""
"2012120092224","2","9","0","18","0","8","0","0","0","0","1","1","2","1","55","8","1590","1","9","8","2",""
"2012120092258","1","9","0","9","0","5","0","0","0","0","1","1","5","1","38","7","2435","1","11","9","1",""
"2012120092511","1","19","0","18","0","0","0","0","1","4","1","1","1","1","22","5","1995","2","-1","6","1",""
"2012120092852","1","9","0","18","0","1","0","0","0","0","3","1","6","1","31","6","-1","-1","-1","-1","-1",""
"2012120092852","2","1","0","9","0","1","0","0","0","0","2","1","2","2","31","6","-1","-1","-1","9","1",""
"2012120093380","1","9","0","13","0","0","0","0","0","0","1","1","5","1","26","6","1896","2","9","9","2",""
"2012120093380","2","1","0","18","0","0","0","0","0","0","2","1","6","1","14","3","-1","-1","-1","7","3",""
"2012120093798","1","9","0","4","0","0","0","0","2","7","3","1","6","2","46","8","1360","1","9","5","1",""
"2012120093798","2","21","0","18","0","0","1","0","0","0","4","1","1","1","44","7","5880","2","5","9","3",""
"2012120093798","3","11","0","13","0","0","0","0","0","0","4","1","1","1","43","7","11000","2","6","6","1",""
"2012120095434","1","9","0","17","0","0","1","0","1","7","3","1","1","2","42","7","1198","1","7","7","1",""
"2012120096019","1","9","0","10","0","1","0","0","0","0","2","1","1","2","28","6","1242","1","11","7","1",""
"2012120096019","2","9","0","18","0","1","0","0","0","0","1","1","1","2","21","5","1086","1","6","8","1",""
"2012120096341","1","19","0","18","0","0","0","0","0","0","3","1","2","1","25","5","1868","2","8","6","1",""
"2012120096356","1","1","0","9","0","1","0","0","0","0","2","1","6","2","25","5","-1","-1","-1","7","1",""
"2012120096356","2","9","0","18","0","1","0","0","0","0","1","1","6","2","30","6","-1","-1","-1","-1","-1",""
"2012120096416","1","9","0","18","0","2","0","0","0","0","1","1","5","2","26","6","1781","1","17","5","1",""
"2012120096416","2","9","0","18","0","2","0","0","0","0","2","1","5","2","43","7","1910","2","7","10","1",""
"2012120096787","1","2","0","18","0","1","0","0","0","0","1","1","6","1","17","4","-1","-1","-1","7","1",""
"2012120096787","2","9","0","9","0","6","0","0","0","0","3","1","6","2","59","9","1199","1","12","7","1",""
"2012120097562","1","9","0","4","0","5","0","0","0","0","1","1","5","1","36","7","2967","2","2","8","2",""
"2012120097562","2","9","0","4","0","1","0","0","0","0","3","1","5","1","47","8","1686","2","5","8","1",""
"2012120098260","1","1","0","3","0","1","0","0","0","0","1","1","1","1","17","4","-1","-1","-1","9","1",""
"2012120098260","2","9","0","18","0","1","0","0","0","0","1","1","5","1","40","7","1598","1","5","9","1",""
"2012120098260","3","9","0","18","0","1","0","0","0","0","0","1","6","3","30","6","-1","-1","-1","-1","-1",""
"2012120099310","1","4","0","18","0","0","0","0","0","0","4","1","5","1","26","6","-1","-1","-1","3","1",""
"2012120100096","1","97","0","18","0","0","1","10","1","2","4","1","5","1","17","4","50","1","1","8","3",""
"2012120100270","1","9","0","7","0","2","0","0","0","0","1","1","6","2","28","6","1398","2","2","9","1",""
"2012120100383","1","9","0","18","0","1","0","0","0","0","3","1","1","1","53","8","-1","-1","-1","-1","-1",""
"2012120100400","1","9","0","9","0","5","0","0","0","0","1","1","5","2","20","4","1390","1","5","2","1",""
"2012120100400","2","1","0","8","0","2","0","0","0","0","1","1","5","1","21","5","-1","-1","-1","5","1",""
"2012120100419","1","3","0","7","0","5","1","0","0","0","4","1","2","1","28","6","125","1","8","4","1",""
"2012120100435","1","9","0","5","8","6","0","0","0","0","3","1","5","2","47","8","1984","1","-1","-1","-1",""
"2012120100435","2","9","0","18","0","1","0","0","7","4","4","1","6","2","53","8","3189","1","4","8","3",""
"2012120100438","1","9","0","3","0","1","0","0","0","0","2","1","6","1","37","7","1598","1","4","8","1",""
"2012120100438","2","10","0","18","0","1","0","0","0","0","1","1","6","1","43","7","-1","-1","-1","5","2",""
"2012120100614","1","19","0","18","0","0","0","0","0","0","1","1","1","1","37","7","2800","2","10","10","3",""
"2012120100614","2","9","0","4","0","0","0","0","0","0","2","1","5","2","55","8","1229","1","5","8","2",""
"2012120100614","3","19","0","18","0","0","0","0","0","0","1","1","1","1","29","6","1870","2","6","6","3",""
"2012120100614","4","11","0","18","0","0","0","0","7","4","1","1","1","1","52","8","2151","2","7","1","1",""
"2012120101279","1","8","0","18","0","2","0","0","0","0","0","1","1","1","30","6","-1","-1","-1","3","1",""
"2012120101419","1","9","0","18","0","0","0","0","0","0","0","1","6","1","27","6","1229","1","6","8","1",""
"2012120101419","2","9","0","18","0","0","5","0","1","9","0","1","6","1","26","6","1124","1","12","7","2",""
"2012120102110","1","9","0","3","0","4","0","0","0","0","2","1","6","2","62","9","1598","1","9","8","1",""
"2012120102110","2","9","0","18","0","4","0","0","0","0","1","1","6","1","44","7","2993","2","1","8","1",""
"2012120102725","1","9","0","14","0","0","0","0","0","0","1","1","5","1","30","6","-1","-1","-1","8","1",""
"2012120103176","1","10","0","18","0","0","0","0","1","0","1","1","1","1","52","8","-1","-1","-1","9","1",""
"2012120103176","2","9","0","2","6","0","0","0","0","0","1","1","5","3","-1","-1","1560","2","4","-1","-1",""
"2012120103176","3","9","0","2","6","0","0","0","0","0","2","1","5","3","-1","-1","998","1","1","-1","-1",""
"2012120103527","1","19","0","18","0","6","0","0","1","1","4","1","1","1","46","8","2402","2","1","4","1",""
"2012120103527","2","21","1","10","0","1","0","0","0","0","0","1","1","1","26","6","11946","2","-1","-1","-1",""
"2012120103527","3","21","1","18","0","1","0","0","1","1","1","1","1","1","48","8","10518","2","4","5","3",""
"2012120103527","4","9","0","18","0","2","0","0","1","0","3","1","5","1","74","10","1390","1","4","10","1",""
"2012120103828","1","4","0","16","0","1","1","0","0","0","0","1","6","1","31","6","-1","-1","-1","6","1",""
"2012120104103","1","9","0","13","0","0","0","0","0","0","1","1","6","3","30","6","-1","-1","-1","-1","-1",""
"2012120104103","2","1","0","18","0","0","0","0","0","0","2","1","4","1","15","3","-1","-1","-1","6","1",""
"2012120105006","1","9","0","9","0","5","0","0","0","0","1","1","6","1","49","8","1999","1","6","10","1",""
"2012120105006","2","9","0","18","0","1","0","0","0","0","1","1","6","2","39","7","1560","2","3","6","1",""
"2012120105878","1","8","0","18","0","0","0","0","0","0","4","1","1","1","38","7","1997","2","13","9","1",""
"2012120106623","1","1","0","18","0","1","0","0","0","0","1","1","6","1","25","5","-1","-1","-1","10","1",""
"2012120106623","2","9","0","5","0","2","0","0","0","0","4","1","6","1","18","4","-1","-1","-1","-1","-1",""
"2012120106793","1","9","0","18","0","0","0","0","0","0","1","1","6","1","76","11","1596","1","1","9","2",""
"2012120107286","1","1","0","18","0","0","0","0","0","0","0","1","5","1","37","7","-1","-1","-1","3","1",""
"2012120107286","2","9","0","2","0","0","0","0","0","0","2","1","5","3","-1","-1","1388","1","11","6","1",""
"2012120107846","1","9","0","18","0","0","0","0","0","0","0","1","6","3","-1","-1","-1","-1","-1","-1","-1",""
"2012120108014","1","20","0","18","0","0","0","0","0","0","1","1","1","1","-1","-1","-1","-1","-1","-1","-1",""
"2012120108014","2","1","0","18","4","0","0","0","0","0","2","1","2","1","33","6","-1","-1","-1","9","1",""
"2012120109062","1","9","4","18","0","0","1","0","4","6","3","1","1","1","63","9","2495","2","8","6","3",""
"2012120109341","1","9","0","4","0","1","1","0","0","0","1","1","5","1","22","5","998","1","4","9","1",""
"2012120109341","2","19","0","18","0","8","0","0","0","0","1","1","1","1","35","6","-1","-1","-1","3","1",""
"2012120109795","1","9","0","4","0","1","0","0","0","0","1","1","6","1","53","8","2143","2","-1","-1","-1",""
"2012120109795","2","9","0","3","0","1","0","0","0","0","2","1","6","1","62","9","1598","1","6","9","1",""
"2012120109795","3","9","0","3","0","1","0","0","0","0","2","1","6","1","65","9","998","1","3","9","1",""
"2012120109829","1","9","0","7","0","2","0","0","0","0","1","1","6","2","82","11","1199","1","8","9","1",""
"2012120109829","2","11","0","18","0","1","0","0","0","0","4","1","1","1","47","8","7300","2","5","6","1",""
"2012120110872","1","9","0","18","0","0","1","0","1","4","3","1","5","1","18","4","998","1","13","10","1",""
"2012120111053","1","9","0","18","0","0","0","0","0","0","1","1","5","1","20","4","1242","1","12","2","1",""
"2012120111696","1","9","0","2","0","0","0","0","0","0","2","2","6","1","48","8","2967","6","13","1","1",""
"2012120111696","2","9","0","18","0","0","0","0","0","0","1","2","6","1","57","9","-1","-1","-1","-1","-1",""
"2012120112274","1","2","0","11","0","0","1","0","0","0","0","1","5","1","65","9","49","1","2","4","1",""
"2012120112528","1","19","0","2","0","0","0","0","0","0","0","1","5","1","37","7","2198","2","-1","-1","-1",""
"2012120112528","2","1","0","18","0","0","0","0","0","0","3","1","1","2","28","6","-1","-1","-1","3","1",""
"2012120112683","1","1","0","18","0","1","0","0","0","0","1","1","1","1","21","5","-1","-1","-1","9","1",""
"2012120112683","2","9","0","9","0","2","0","0","0","0","1","1","1","2","32","6","1968","2","1","7","1",""
"2012120112951","1","9","0","18","0","0","0","0","0","0","1","1","5","2","77","11","1598","1","12","9","1",""
"2012120113150","1","9","0","3","0","1","0","0","0","0","2","1","5","1","64","9","1870","2","1","6","1",""
"2012120113150","2","9","0","11","0","1","0","0","0","0","1","1","1","1","33","6","1896","2","7","2","1",""
"2012120113693","1","11","0","3","0","1","0","0","0","0","4","1","1","1","52","8","7300","2","5","2","1",""
"2012120113693","2","8","0","7","0","5","0","0","0","0","2","1","1","1","50","8","1995","2","7","5","1",""
"2012120115140","1","9","0","18","0","0","0","0","1","9","4","1","5","1","18","4","1390","1","6","10","1",""
"2012120116561","1","11","0","15","0","1","0","0","0","0","4","1","6","1","-1","-1","-1","-1","-1","-1","-1",""
"2012120116561","2","1","0","18","0","1","0","0","0","0","3","1","6","1","18","4","-1","-1","-1","10","1",""
"2012120116803","1","1","0","9","0","4","0","0","0","0","1","1","6","1","30","6","-1","-1","-1","2","1",""
"2012120116803","2","9","0","18","0","3","0","0","0","0","4","1","6","1","-1","-1","1997","7","11","-1","-1",""
"2012120117217","1","9","0","18","0","8","0","0","0","0","2","1","5","2","18","4","1229","1","7","9","1",""
"2012120117217","2","1","0","18","0","4","0","0","0","0","1","1","2","1","43","7","-1","-1","-1","2","1",""
"2012120117535","1","9","0","18","0","4","0","0","0","0","1","1","6","1","18","4","1390","1","13","3","1",""
"2012120117535","2","2","0","2","0","8","0","0","0","0","3","1","6","1","16","4","50","1","3","10","1",""
"2012120117755","1","9","0","18","0","1","0","0","0","0","1","1","5","1","61","9","1108","1","7","7","3",""
"2012120119481","1","9","0","18","0","3","0","0","0","0","0","1","5","2","55","8","1299","1","9","5","1",""
"2012120119481","2","9","0","18","0","3","0","0","0","0","0","1","5","1","33","6","1796","1","6","6","1",""
"2012120119681","1","9","0","2","0","0","0","0","0","0","3","1","1","1","60","9","1598","1","9","10","1",""
"2012120119681","2","1","0","14","0","0","0","0","0","0","4","1","1","1","45","7","-1","-1","-1","9","1",""
"2012120120574","1","1","0","15","0","1","0","0","0","0","1","1","6","1","41","7","-1","-1","-1","1","1",""
"2012120120574","2","9","0","3","0","1","0","0","0","0","4","1","5","2","24","5","-1","-1","-1","10","2",""
"2012120121159","1","1","0","3","0","1","0","0","0","0","2","1","5","2","29","6","-1","-1","-1","5","1",""
"2012120121159","2","9","0","5","0","1","0","0","0","0","1","1","5","1","79","11","1896","2","4","9","3",""
"2012120122744","1","9","0","7","0","8","5","0","0","0","1","1","6","1","15","3","1595","1","12","6","1",""
"2012120122744","2","1","0","18","0","2","0","0","0","0","2","1","6","1","39","7","-1","-1","-1","6","1",""
"2012120122744","3","19","0","2","0","2","0","0","0","0","2","1","6","3","-1","-1","2198","2","2","8","1",""
"2012120124389","1","9","0","4","0","0","0","0","0","0","2","1","2","1","27","6","1229","1","4","10","1",""
"2012120124389","2","3","0","4","0","0","0","0","0","0","1","1","5","1","17","4","-1","-1","-1","6","1",""
"2012120124921","1","9","0","9","0","6","0","0","0","0","1","1","6","1","-1","-1","-1","-1","-1","-1","-1",""
"2012120125008","1","8","0","5","0","0","0","0","0","0","4","1","1","1","40","7","2204","2","7","6","1",""
"2012120125327","1","9","0","3","7","5","0","0","0","0","2","1","5","2","39","7","1386","1","2","10","1",""
"2012120125327","2","10","0","18","0","8","0","0","0","0","1","1","5","1","-1","-1","-1","-1","-1","-1","-1",""
"2012120125493","1","19","0","18","0","8","0","0","0","0","1","1","1","1","58","9","-1","-1","-1","10","1",""
"2012120125493","2","1","0","18","0","1","0","0","0","0","1","1","2","1","34","6","-1","-1","-1","9","1",""
"2012120125575","1","9","0","3","0","1","0","0","0","0","1","1","1","2","50","8","1490","1","5","10","2",""
"2012120125575","2","2","0","3","0","1","0","0","0","0","3","1","5","2","62","9","49","1","2","9","1",""
"2012120127406","1","9","0","5","0","1","0","0","0","0","4","1","6","1","42","7","1686","2","5","8","3",""
"2012120128526","1","9","0","18","0","8","0","0","0","0","1","1","2","1","29","6","1598","1","10","1","1",""
"2012120128526","2","9","0","9","0","6","0","0","0","0","1","1","6","1","70","10","1396","1","10","6","1",""
"2012120129026","1","11","0","18","0","0","0","0","0","0","4","1","1","1","48","8","10000","2","19","5","1",""
"2012120129559","1","19","0","1","9","8","0","0","0","0","2","1","5","2","31","6","-1","-1","-1","7","1",""
"2012120130401","1","9","0","3","0","1","0","0","0","0","2","1","5","2","80","11","1975","1","9","7","3",""
"2012120130401","2","5","0","3","0","2","0","0","0","0","1","1","5","1","60","9","645","1","3","4","1",""
"2012120130451","1","9","0","18","0","0","0","0","0","0","1","1","5","1","40","7","1560","2","2","7","2",""
"2012120130451","2","9","0","3","0","0","0","0","0","0","2","1","5","2","40","7","1598","1","4","-1","-1",""
"2012120130451","3","9","0","3","0","0","0","0","0","0","1","1","5","1","40","7","1389","1","9","9","1",""
"2012120130451","4","9","0","3","0","0","0","0","0","0","2","1","5","1","40","7","1596","1","3","9","1",""
"2012120131678","1","1","0","18","0","0","0","0","0","0","1","1","6","1","32","6","-1","-1","-1","9","1",""
"2012120131678","2","9","0","2","0","0","0","0","0","0","0","1","6","3","-1","-1","1364","1","6","-1","-1",""
"2012120132361","1","9","0","5","0","6","0","0","0","0","0","1","6","1","50","8","-1","-1","-1","4","1",""
"2012120132361","2","5","0","18","0","1","0","0","0","0","0","1","6","1","43","7","1450","1","7","10","2",""
"2012120133015","1","9","0","9","0","1","0","0","0","0","3","1","1","1","58","9","-1","-1","-1","9","2",""
"2012120133015","2","1","0","13","0","6","0","0","0","0","1","1","6","1","53","8","-1","-1","-1","2","1",""
"2012120133046","1","9","0","18","0","0","0","0","0","0","1","1","5","2","23","5","-1","-1","-1","5","1",""
"2012120133046","2","9","0","4","0","0","0","0","0","0","1","1","5","1","48","8","2993","2","4","4","1",""
"2012120133046","3","9","0","4","0","0","0","0","0","0","1","1","5","1","49","8","-1","-1","-1","-1","-1",""
"2012120133744","1","8","0","5","0","1","0","0","0","0","1","1","5","1","42","7","1364","1","6","-1","-1",""
"2012120133744","2","1","0","18","0","1","0","0","0","0","4","1","5","2","17","4","-1","-1","-1","8","2",""
"2012120134977","1","9","0","18","0","0","0","0","0","0","1","1","5","2","46","8","1796","1","10","9","2",""
"2012120134977","2","9","0","16","0","0","0","0","0","0","1","1","6","3","-1","-1","1596","1","12","-1","-1",""
"2012120135435","1","9","0","1","0","0","0","0","0","0","2","1","1","2","50","8","1461","2","1","9","2",""
"2012120136043","1","20","0","2","0","0","0","0","0","0","3","1","1","1","40","7","5193","2","-1","4","1",""
"2012120136043","2","1","0","18","0","0","0","0","0","0","1","1","2","2","23","5","-1","-1","-1","3","1",""
"2012120136330","1","9","0","9","0","8","0","0","0","0","4","1","5","2","54","8","1397","1","3","7","1",""
"2012120136330","2","9","0","18","0","8","0","0","0","0","1","1","5","2","25","5","6208","1","-1","10","1",""
"2012120136826","1","9","0","18","0","1","0","0","0","0","4","1","5","2","39","7","1968","2","8","5","1",""
"2012120136826","2","3","0","18","0","1","0","0","0","0","1","1","1","1","17","4","124","1","10","9","1",""
"2012120136892","1","9","0","11","0","0","0","0","0","0","1","1","5","1","60","9","1769","1","12","-1","-1",""
"2012120136892","2","9","0","18","0","0","0","0","0","0","2","1","5","1","68","10","1951","2","10","2","1",""
"2012120137203","1","9","0","5","0","0","0","0","0","0","1","1","6","1","25","5","1388","1","11","-1","-1",""
